Transaction ID, Latency
969, 48839
970, 38238
971, 33709
972, 52005
973, 38182
974, 9572
975, 1659
976, 8760
977, 34004
978, 33761
979, 4575
980, 21235
981, 46708
982, 48814
983, 8334
984, 30055
985, 31979
986, 3175
987, 2617
988, 3710
989, 4224
990, 29110
991, 5032
992, 21214
993, 25448
994, 28967
995, 31677
996, 23515
997, 4699
998, 13797
999, 7420
1000, 5470
1001, 34408
1002, 30935
1003, 28882
1004, 20027
1005, 14257
1006, 29092
1007, 30965
1008, 26791
1009, 30508
1010, 29431
1011, 14658
1012, 11394
1013, 30072
1014, 3778
1015, 9021
1016, 35743
1017, 32258
1018, 6797
1019, 23005
1020, 12939
1021, 13716
1022, 26328
1023, 44892
1024, 26850
1025, 44078
1026, 18996
1027, 11366
1028, 5267
1029, 8251
1030, 3571
1031, 26380
1032, 31380
1033, 4792
1034, 31870
1035, 2232
1036, 3481
1037, 22923
1038, 25481
1039, 4404
1040, 27245
1041, 2930
1042, 33503
1043, 36464
1044, 3736
1045, 1992
1046, 18791
1047, 23070
1048, 25443
1049, 25221
1050, 6467
1051, 4708
1052, 36094
1053, 2862
1054, 26961
1055, 36915
1056, 19233
1057, 7024
1058, 6157
1059, 35435
1060, 4123
1061, 68447
1062, 27994
1063, 13820
1064, 31623
1065, 26878
1066, 3528
1067, 3094
1068, 16682
1069, 45733
1070, 10136
1071, 6257
1072, 4727
1073, 5165
1074, 66714
1075, 33045
1076, 3826
1077, 4089
1078, 38729
1079, 4297
1080, 5624
1081, 50119
1082, 4934
1083, 5646
1084, 50628
1085, 5648
1086, 5205
1087, 50631
1088, 37334
1089, 39677
1090, 37079
1091, 14540
1092, 4817
1093, 38239
1094, 42835
1095, 24442
1096, 4999
1097, 16078
1098, 4343
1099, 34870
1100, 5675
1101, 4973
1102, 12871
1103, 31778
1104, 4276
1105, 6477
1106, 2141
1107, 7907
1108, 25684
1109, 9004
1110, 6408
1111, 30269
1112, 30868
1113, 10267
1114, 24079
1115, 19552
1116, 22702
1117, 5275
1118, 15410
1119, 16520
1120, 15660
1121, 2624
1122, 3839
1123, 26160
1124, 26130
1125, 20747
1126, 4089
1127, 19643
1128, 30848
1129, 5682
1130, 11139
1131, 11116
1132, 38173
1133, 27570
1134, 36467
1135, 4871
1136, 26385
1137, 31386
1138, 24814
1139, 31850
1140, 4218
1141, 18801
1142, 19991
1143, 17867
1144, 16491
1145, 28095
1146, 28507
1147, 2650
1148, 4679
1149, 27359
1150, 43124
1151, 4067
1152, 3277
1153, 29545
1154, 3662
1155, 3007
1156, 30666
1157, 5102
1158, 3125
1159, 4550
1160, 17951
1161, 24082
1162, 3131
1163, 19204
1164, 19324
1165, 27560
1166, 18250
1167, 30327
1168, 10884
1169, 3921
1170, 26868
1171, 31529
1172, 28023
1173, 4290
1174, 3649
1175, 30884
1176, 2090
1177, 4134
1178, 32142
1179, 3481
1180, 34430
1181, 4082
1182, 4034
1183, 18891
1184, 4528
1185, 23001
1186, 28761
1187, 14550
1188, 16580
1189, 17063
1190, 27638
1191, 26007
1192, 36235
1193, 33785
1194, 29696
1195, 17972
1196, 22569
1197, 29329
1198, 22601
1199, 17321
1200, 27831
1201, 19410
1202, 34363
1203, 8783
1204, 6478
1205, 37616
1206, 35027
1207, 5451
1208, 23593
1209, 67486
1210, 26672
1211, 36590
1212, 22225
1213, 17660
1214, 9413
1215, 17770
1216, 11710
1217, 16946
1218, 24889
1219, 2878
1220, 3600
1221, 5142
1222, 38004
1223, 26252
1224, 28706
1225, 18418
1226, 24489
1227, 29419
1228, 3148
1229, 2418
1230, 3021
1231, 4216
1232, 11719
1233, 6213
1234, 25197
1235, 27582
1236, 29342
1237, 4192
1238, 22467
1239, 33400
1240, 38279
1241, 21715
1242, 4801
1243, 15776
1244, 28567
1245, 21341
1246, 10916
1247, 33139
1248, 5061
1249, 19588
1250, 11877
1251, 29960
1252, 25992
1253, 36157
1254, 14441
1255, 4517
1256, 11947
1257, 3383
1258, 5986
1259, 16876
1260, 18318
1261, 35210
1262, 23477
1263, 29362
1264, 15116
1265, 16447
1266, 16678
1267, 41268
1268, 5705
1269, 27580
1270, 42590
1271, 5006
1272, 15460
1273, 3515
1274, 9447
1275, 30499
1276, 17726
1277, 18529
1278, 6079
1279, 2172
1280, 26605
1281, 5445
1282, 25910
1283, 31499
1284, 25059
1285, 29488
1286, 25011
1287, 18832
1288, 5058
1289, 3230
1290, 36743
1291, 30459
1292, 9216
1293, 17218
1294, 17706
1295, 20145
1296, 29179
1297, 21553
1298, 34576
1299, 5011
1300, 19378
1301, 17703
1302, 4342
1303, 14211
1304, 12536
1305, 19954
1306, 7231
1307, 32671
1308, 5656
1309, 2565
1310, 17697
1311, 13164
1312, 16978
1313, 4199
1314, 17356
1315, 31746
1316, 3752
1317, 4089
1318, 5298
1319, 14834
1320, 5689
1321, 12523
1322, 23585
1323, 17611
1324, 3949
1325, 12272
1326, 15269
1327, 31045
1328, 33885
1329, 3579
1330, 14098
1331, 28060
1332, 19671
1333, 17443
1334, 16422
1335, 5600
1336, 18902
1337, 3696
1338, 19377
1339, 4394
1340, 5222
1341, 4775
1342, 4111
1343, 36617
1344, 8022
1345, 49901
1346, 28839
1347, 46196
1348, 43930
1349, 48170
1350, 3776
1351, 42469
1352, 17087
1353, 20327
1354, 37028
1355, 30231
1356, 19387
1357, 19852
1358, 44851
1359, 43655
1360, 4840
1361, 26837
1362, 3190
1363, 18201
1364, 18737
1365, 21647
1366, 5763
1367, 21719
1368, 26417
1369, 14281
1370, 23427
1371, 7731
1372, 13066
1373, 12376
1374, 16091
1375, 3093
1376, 16361
1377, 3055
1378, 25903
1379, 12419
1380, 19436
1381, 12622
1382, 13941
1383, 26929
1384, 14947
1385, 5182
1386, 15398
1387, 3964
1388, 16632
1389, 14257
1390, 12382
1391, 20764
1392, 11661
1393, 5515
1394, 12327
1395, 3197
1396, 2457
1397, 5488
1398, 2651
1399, 14335
1400, 20509
1401, 10651
1402, 14540
1403, 35411
1404, 21065
1405, 9587
1406, 25756
1407, 28122
1408, 21851
1409, 3137
1410, 26611
1411, 4433
1412, 20679
1413, 37865
1414, 15341
1415, 17339
1416, 19504
1417, 9653
1418, 8442
1419, 11886
1420, 34853
1421, 27914
1422, 18530
1423, 39597
1424, 26132
1425, 38908
1426, 15359
1427, 38011
1428, 19869
1429, 17639
1430, 29646
1431, 14064
1432, 38090
1433, 35346
1434, 41432
1435, 14305
1436, 13410
1437, 20134
1438, 26294
1439, 12607
1440, 21079
1441, 2896
1442, 7475
1443, 2526
1444, 32297
1445, 19153
1446, 3991
1447, 36154
1448, 3485
1449, 4054
1450, 36243
1451, 3827
1452, 35476
1453, 6188
1454, 22213
1455, 64373
1456, 18940
1457, 19510
1458, 22330
1459, 30265
1460, 23088
1461, 12524
1462, 13999
1463, 23142
1464, 75010
1465, 21289
1466, 3725
1467, 2713
1468, 4666
1469, 25776
1470, 3989
1471, 4788
1472, 32301
1473, 4029
1474, 13117
1475, 23869
1476, 3162
1477, 17014
1478, 22250
1479, 14831
1480, 14463
1481, 12982
1482, 7954
1483, 9428
1484, 8942
1485, 38078
1486, 8618
1487, 18425
1488, 20257
1489, 10484
1490, 29785
1491, 17610
1492, 13368
1493, 2698
1494, 3295
1495, 4456
1496, 29648
1497, 15882
1498, 23952
1499, 4538
1500, 21766
1501, 3305
1502, 27569
1503, 28724
1504, 28432
1505, 23026
1506, 4633
1507, 17354
1508, 3201
1509, 9126
1510, 4603
1511, 13557
1512, 12587
1513, 2966
1514, 2473
1515, 2943
1516, 7108
1517, 11642
1518, 7108
1519, 16993
1520, 32706
1521, 30188
1522, 7604
1523, 22219
1524, 30297
1525, 35121
1526, 30610
1527, 3879
1528, 36234
1529, 2539
1530, 17198
1531, 20972
1532, 17027
1533, 32838
1534, 7233
1535, 26529
1536, 6777
1537, 27757
1538, 14066
1539, 2550
1540, 24876
1541, 1996
1542, 17898
1543, 24336
1544, 18529
1545, 31942
1546, 3566
1547, 20359
1548, 21727
1549, 24053
1550, 32821
1551, 23465
1552, 3219
1553, 28675
1554, 26093
1555, 9765
1556, 32022
1557, 26908
1558, 41928
1559, 2685
1560, 10539
1561, 11149
1562, 33183
1563, 10968
1564, 3111
1565, 19995
1566, 18162
1567, 52955
1568, 44506
1569, 3874
1570, 4853
1571, 23456
1572, 4730
1573, 53220
1574, 5130
1575, 3151
1576, 23025
1577, 9853
1578, 40294
1579, 23973
1580, 8989
1581, 4349
1582, 13188
1583, 19640
1584, 19013
1585, 26802
1586, 39233
1587, 10578
1588, 40369
1589, 32498
1590, 13706
1591, 2855
1592, 3935
1593, 21089
1594, 6022
1595, 36521
1596, 15554
1597, 33947
1598, 17749
1599, 24363
1600, 19314
1601, 44110
1602, 47870
1603, 4441
1604, 5042
1605, 2805
1606, 33395
1607, 4611
1608, 33384
1609, 28254
1610, 11704
1611, 42793
1612, 28079
1613, 37869
1614, 34770
1615, 37727
1616, 30595
1617, 4407
1618, 26895
1619, 4156
1620, 5771
1621, 29395
1622, 3438
1623, 61100
1624, 2782
1625, 26367
1626, 20018
1627, 9676
1628, 28159
1629, 22318
1630, 20559
1631, 21856
1632, 30772
1633, 31275
1634, 21004
1635, 36662
1636, 33689
1637, 33803
1638, 32387
1639, 16082
1640, 16381
1641, 18037
1642, 29480
1643, 31106
1644, 3967
1645, 15967
1646, 20492
1647, 3126
1648, 18284
1649, 5868
1650, 19346
1651, 33676
1652, 40792
1653, 1477
1654, 2860
1655, 2846
1656, 1873
1657, 27778
1658, 5584
1659, 28155
1660, 8712
1661, 13701
1662, 6664
1663, 34352
1664, 5830
1665, 3078
1666, 3191
1667, 2504
1668, 14114
1669, 3319
1670, 36380
1671, 18370
1672, 41033
1673, 17939
1674, 7516
1675, 25049
1676, 24940
1677, 17023
1678, 23519
1679, 25144
1680, 5124
1681, 30731
1682, 23636
1683, 31353
1684, 29781
1685, 26503
1686, 25267
1687, 26404
1688, 30834
1689, 30751
1690, 5517
1691, 1810
1692, 2683
1693, 3134
1694, 32847
1695, 9809
1696, 10566
1697, 36581
1698, 2708
1699, 25798
1700, 32316
1701, 16417
1702, 26142
1703, 3916
1704, 3487
1705, 21881
1706, 27999
1707, 24321
1708, 30641
1709, 22080
1710, 15390
1711, 16374
1712, 30324
1713, 18538
1714, 21381
1715, 33052
1716, 21020
1717, 7553
1718, 10665
1719, 2690
1720, 34000
1721, 41356
1722, 33835
1723, 35103
1724, 18705
1725, 23652
1726, 4997
1727, 3848
1728, 6695
1729, 11439
1730, 14671
1731, 20537
1732, 22170
1733, 23782
1734, 24449
1735, 22818
1736, 14394
1737, 24713
1738, 21673
1739, 12169
1740, 17709
1741, 3364
1742, 3217
1743, 11705
1744, 16365
1745, 20218
1746, 30958
1747, 16327
1748, 3490
1749, 20265
1750, 3519
1751, 20160
1752, 19126
1753, 11861
1754, 28248
1755, 29382
1756, 18412
1757, 17877
1758, 26200
1759, 16479
1760, 15825
1761, 16116
1762, 11942
1763, 12404
1764, 28588
1765, 30961
1766, 21581
1767, 33711
1768, 4668
1769, 19889
1770, 35351
1771, 4405
1772, 10954
1773, 5542
1774, 29948
1775, 3989
1776, 24788
1777, 28342
1778, 36165
1779, 2835
1780, 28355
1781, 18727
1782, 29474
1783, 16637
1784, 26289
1785, 32640
1786, 6874
1787, 15644
1788, 3655
1789, 3962
1790, 2372
1791, 5096
1792, 2529
1793, 4074
1794, 15502
1795, 8042
1796, 17128
1797, 14404
1798, 4190
1799, 8557
1800, 15820
1801, 3068
1802, 3229
1803, 12392
1804, 38007
1805, 25314
1806, 40825
1807, 35458
1808, 20871
1809, 23709
1810, 3604
1811, 4473
1812, 18326
1813, 4953
1814, 18831
1815, 5079
1816, 4361
1817, 3047
1818, 2832
1819, 3308
1820, 26456
1821, 8223
1822, 2564
1823, 3098
1824, 27979
1825, 36763
1826, 41042
1827, 43345
1828, 41425
1829, 33517
1830, 15385
1831, 43528
1832, 10181
1833, 3106
1834, 19125
1835, 2963
1836, 20187
1837, 40291
1838, 46720
1839, 11167
1840, 27969
1841, 6274
1842, 12626
1843, 17152
1844, 24520
1845, 20638
1846, 40982
1847, 20781
1848, 30123
1849, 28357
1850, 25560
1851, 5169
1852, 10165
1853, 3524
1854, 23823
1855, 3265
1856, 38361
1857, 39819
1858, 30932
1859, 29682
1860, 31315
1861, 39945
1862, 26033
1863, 29505
1864, 56552
1865, 17704
1866, 5700
1867, 51101
1868, 50331
1869, 39693
1870, 2282
1871, 31858
1872, 29647
1873, 30084
1874, 30049
1875, 31460
1876, 30506
1877, 3531
1878, 3385
1879, 18134
1880, 7023
1881, 22398
1882, 27737
1883, 15371
1884, 4963
1885, 16122
1886, 2667
1887, 14131
1888, 20762
1889, 14937
1890, 14884
1891, 5401
1892, 2711
1893, 2746
1894, 29693
1895, 3024
1896, 7636
1897, 30257
1898, 2783
1899, 11543
1900, 18727
1901, 10830
1902, 19965
1903, 4381
1904, 10009
1905, 11667
1906, 20273
1907, 21335
1908, 4844
1909, 28038
1910, 52093
1911, 34212
1912, 30382
1913, 4416
1914, 31187
1915, 44768
1916, 25728
1917, 3641
1918, 25228
1919, 2693
1920, 1894
1921, 25089
1922, 36579
1923, 22302
1924, 18344
1925, 28639
1926, 4654
1927, 18464
1928, 2886
1929, 2681
1930, 21416
1931, 14241
1932, 24314
1933, 1910
1934, 19311
1935, 20687
1936, 39249
1937, 31656
1938, 11439
1939, 31871
1940, 11745
1941, 16647
1942, 21289
1943, 3873
1944, 20351
1945, 49838
1946, 1451
1947, 32225
1948, 10527
1949, 35545
1950, 33857
1951, 27570
1952, 42904
1953, 5625
1954, 48109
1955, 4368
1956, 29107
1957, 2972
1958, 3141
1959, 3553
1960, 2910
1961, 3400
1962, 33505
1963, 9120
1964, 22972
1965, 22115
1966, 10986
1967, 8547
1968, 12258
1969, 37160
1970, 20166
1971, 18068
1972, 3435
1973, 26428
1974, 10798
1975, 25499
1976, 24602
1977, 30412
1978, 23065
1979, 24238
1980, 22411
1981, 1990
1982, 15314
1983, 46407
1984, 1202
1985, 24527
1986, 20223
1987, 26255
1988, 8718
1989, 23035
1990, 13367
1991, 17469
1992, 10438
1993, 2864
1994, 9356
1995, 11123
1996, 2602
1997, 16268
1998, 5277
1999, 18356
2000, 28713
2001, 23528
2002, 3110
2003, 19492
2004, 10061
2005, 22659
2006, 2864
2007, 3957
2008, 28914
2009, 38126
2010, 4037
2011, 31635
2012, 3341
2013, 25482
2014, 24365
2015, 11211
2016, 7723
2017, 3331
2018, 15484
2019, 16040
2020, 1969
2021, 30061
2022, 25883
2023, 10666
2024, 13105
2025, 20817
2026, 10199
2027, 3502
2028, 16828
2029, 25944
2030, 24354
2031, 24447
2032, 4459
2033, 3115
2034, 16591
2035, 36493
2036, 17678
2037, 10972
2038, 3687
2039, 9732
2040, 3639
2041, 10414
2042, 34068
2043, 5252
2044, 5726
2045, 22677
2046, 30303
2047, 29253
2048, 6629
2049, 29231
2050, 18260
2051, 15950
2052, 31825
2053, 14217
2054, 5878
2055, 15035
2056, 24670
2057, 15872
2058, 15659
2059, 26066
2060, 10403
2061, 3068
2062, 10363
2063, 2515
2064, 20170
2065, 38921
2066, 6475
2067, 21794
2068, 25345
2069, 4415
2070, 21070
2071, 25500
2072, 3818
2073, 4507
2074, 5816
2075, 2822
2076, 29414
2077, 3136
2078, 29786
2079, 28085
2080, 27847
2081, 16284
2082, 28325
2083, 27683
2084, 2695
2085, 2654
2086, 3496
2087, 14840
2088, 11901
2089, 17857
2090, 10998
2091, 4326
2092, 15424
2093, 16704
2094, 10448
2095, 14430
2096, 20261
2097, 24220
2098, 5906
2099, 16859
2100, 16522
2101, 25913
2102, 16919
2103, 12466
2104, 19948
2105, 17932
2106, 20961
2107, 17624
2108, 13554
2109, 18254
2110, 23507
2111, 10705
2112, 16270
2113, 10983
2114, 4748
2115, 3299
2116, 24762
2117, 20927
2118, 2896
2119, 15508
2120, 24873
2121, 20039
2122, 15850
2123, 24360
2124, 3406
2125, 3407
2126, 2532
2127, 21643
2128, 2808
2129, 2634
2130, 22946
2131, 16265
2132, 17281
2133, 14157
2134, 15401
